Row Labels,0,1,2,4,8,16,32,64
Tuple,3.203591847,3.005455361,3.137916639,3.283302301,3.125992329,2.918288879,3.624947914,3.329239503
JSON,15.39647488,15.22713302,15.39890127,15.3825563,15.28670494,15.47483751,15.47762333,15.52756776


JSON,19.09905362,19.37426958,19.00525572,19.36349417,18.90387033,19.02083029,18.86446467,19.16119058
