Row Labels,1,2,4,8,16,32,64
Tuple,56.56100477,59.14659722,64.69253451,74.55954469,92.92040907,128.029386,198.7330913
JSON,61.72982119,62.20908644,64.62882496,68.39655375,76.03237887,89.68035933,126.3320659


JSON,8.456802903,9.041045595,10.05894651,11.71066464,15.00031391,21.31258987,33.95983701
