"DB","operation","table","size","attributes","runtime (ns)","size","compresed"
"Postgres","insert","length","10","10","709826600"
"Postgres","insert","length","10","10","765856000"
"Postgres","insert","length","10","10","702648600"
"Postgres","insert","length","10","10","657337100"
"Postgres","insert","length","10","10","699106400"
"Postgres","insert","length","10","10","715709000"
"Postgres","insert","length","10","10","755990400"
"Postgres","insert","length","10","10","697723300"
"Postgres","insert","length","10","10","711518900"
"Postgres","insert","length","10","10","670061500"
"Postgres","insert","length","10","10","800531900"
"Postgres","insert","length","10","10","714698200"
"Postgres","insert","length","10","10","666228100"
"Postgres","insert","length","10","10","700382600"
"Postgres","insert","length","10","10","692779800"
"Postgres","insert","length","10","10","660772700"
"Postgres","insert","length","10","10","721548400"
"Postgres","insert","length","10","10","629503800"
"Postgres","insert","length","10","10","636006500"
"Postgres","insert","length","10","10","741778400"
"Postgres","insert","length","10","10","711865300"
"Postgres","insert","length","10","10","669570100"
"Postgres","insert","length","10","10","642734200"
"Postgres","insert","length","10","10","702888900"
"Postgres","insert","length","10","10","801513300"
"Postgres","insert","length","10","10","695968900"
"Postgres","insert","length","10","10","647351600"
"Postgres","insert","length","10","10","905133700"
"Postgres","insert","length","10","10","619188300"
"Postgres","insert","length","10","10","917952300"
"Postgres","insert","length","10","10","912648800"
"Postgres","insert","length","10","10","1326773700"
"Postgres","insert","length","10","10","1371674200"
"Postgres","insert","length","10","10","1386245100"
"Postgres","insert","length","10","10","1346399700"
"Postgres","insert","length","10","10","1351039300"
"Postgres","insert","length","10","10","1394064500"
"Postgres","insert","length","10","10","1277603100"
"Postgres","insert","length","10","10","828036300"
"Postgres","insert","length","10","10","845703900"
"Postgres","insert","length","10","10","708810700"
"Postgres","insert","length","10","10","873432900"
"Postgres","insert","length","10","10","697194800"
"Postgres","insert","length","10","10","689589400"
"Postgres","insert","length","10","10","809369300"
"Postgres","insert","length","10","10","914345800"
"Postgres","insert","length","10","10","689282800"
"Postgres","insert","length","10","10","858896400"
"Postgres","insert","length","10","10","994314400"
"Postgres","insert","length","10","10","819037500"
"Postgres","insert","length","10","10","1051867300"
"Postgres","insert","length","10","10","1180502400"
"Postgres","insert","length","10","10","810757900"
"Postgres","insert","length","10","10","1006026600"
"Postgres","insert","length","10","10","784861100"
"Postgres","insert","length","10","10","762557500"
"Postgres","insert","length","10","10","682112900"
"Postgres","insert","length","10","10","794873000"
"Postgres","insert","length","10","10","741811000"
"Postgres","insert","length","10","10","750323200"
"Postgres","insert","length","10","10","913125700"
"Postgres","insert","length","10","10","655334600"
"Postgres","insert","length","10","10","736926200"
"Postgres","insert","length","10","10","857647000"
"Postgres","insert","length","10","10","625105500"
"Postgres","insert","length","10","10","775067300"
"Postgres","insert","length","10","10","839278500"
"Postgres","insert","length","10","10","682272800"
"Postgres","insert","length","10","10","745728700"
"Postgres","insert","length","10","10","1018632600"
"Postgres","insert","length","10","10","903784600"
"Postgres","insert","length","10","10","980939000"
"Postgres","insert","length","10","10","796903200"
"Postgres","insert","length","10","10","698269900"
"Postgres","insert","length","10","10","1102007200"
"Postgres","insert","length","10","10","976224800"
"Postgres","insert","length","10","10","698012000"
"Postgres","insert","length","10","10","718879800"
"Postgres","insert","length","10","10","755119100"
"Postgres","insert","length","10","10","717410300"
"Postgres","insert","length","10","10","738741800"
"Postgres","insert","length","10","10","740887700"
"Postgres","insert","length","10","10","715088600"
"Postgres","insert","length","10","10","744743000"
"Postgres","insert","length","10","10","801309100"
"Postgres","insert","length","10","10","696817500"
"Postgres","insert","length","10","10","767304500"
"Postgres","insert","length","10","10","812259400"
"Postgres","insert","length","10","10","701611300"
"Postgres","insert","length","10","10","739510400"
"Postgres","insert","length","10","10","843244200"
"Postgres","insert","length","10","10","693345800"
"Postgres","insert","length","10","10","711972300"
"Postgres","insert","length","10","10","1030578700"
"Postgres","insert","length","10","10","695990200"
"Postgres","insert","length","10","10","712220600"
"Postgres","insert","length","10","10","615557500"
"Postgres","insert","length","10","10","648222200"
"Postgres","insert","length","10","10","726465800"
"Postgres","insert","length","10","10","716896000"
"Mongo","size","length","10","10","","0","0"
"Postgres","size","length","10","10","","1170612224"
"Postgres","insert","length","20","10","727255100"
"Postgres","insert","length","20","10","682466200"
"Postgres","insert","length","20","10","695871200"
"Postgres","insert","length","20","10","625475700"
"Postgres","insert","length","20","10","728176500"
"Postgres","insert","length","20","10","733328700"
"Postgres","insert","length","20","10","722913000"
"Postgres","insert","length","20","10","756422600"
"Postgres","insert","length","20","10","692072000"
"Postgres","insert","length","20","10","635577900"
"Postgres","insert","length","20","10","695551800"
"Postgres","insert","length","20","10","662708100"
"Postgres","insert","length","20","10","732158800"
"Postgres","insert","length","20","10","664816400"
"Postgres","insert","length","20","10","656481600"
"Postgres","insert","length","20","10","673549500"
"Postgres","insert","length","20","10","612005900"
"Postgres","insert","length","20","10","688304100"
"Postgres","insert","length","20","10","696223500"
"Postgres","insert","length","20","10","640923400"
"Postgres","insert","length","20","10","740948300"
"Postgres","insert","length","20","10","711430300"
"Postgres","insert","length","20","10","751459500"
"Postgres","insert","length","20","10","667338100"
