Row Labels,0,1,2,4,8,16,32,64
Tuple,327.778304,327.778304,327.778304,327.778304,327.778304,327.778304,327.778304,327.778304
JSON,1365.696512,1365.696512,1365.696512,1365.696512,1365.696512,1365.696512,1365.696512,1365.696512


JSON,615,615,615,615,615,615,615,615
