Row Labels,2,4,8,16,32,64
T-Arr,3.159545262,3.452231402,4.170341782,5.949140734,9.312217507,15.53287455
T-Att,0.763668494,0.814271572,0.898918118,1.341054408,1.60254483,3.248574261
J-Arr,1.251258408,1.899472217,2.994972883,5.054882055,9.138325085,17.22913092
J-Att,0.918343398,1.146827236,1.991503872,3.470972942,6.631254408,15.69964807


J-Arr,2.192120162,2.378237395,3.07083387,3.38788979,5.455282424,7.778410345
J-Att,2.123904371,2.774762359,3.832891977,5.987001519,10.35384508,19.09588532
