Row Labels,1,2,4,8,16,32,64
nest-one,0.824200692,0.992483685,1.084641847,1.682027143,2.689391451,5.030715189,9.235935496
nest-all,10.68463321,10.70489077,10.38698824,10.88467352,10.57650619,10.73403741,9.340655037


nest-one,1.10651755,1.50860911,2.288374871,3.741734677,6.992238124,13.20444587,27.11229611
nest-all,4.742247682,5.420642087,5.969653125,7.292727896,10.12683021,15.53365355,26.49571275
