Row Labels,1,2,4,8,16,32,64
nest-one,61.48434431,61.66459396,63.71624247,67.05547695,69.66811259,82.47888084,100.0423784
nest-all,122.9736033,117.9262614,115.8122731,115.8172844,108.9512863,108.1363537,99.63214165


nest-one,8.98940217,10.11692472,11.95879101,14.44892619,19.30837708,33.38134902,65.4633019
nest-all,34.46733143,34.01895712,34.7636252,35.68895544,39.4944322,47.9761374,66.29141834
